employee_id,age,gender,marital_status,education,education_field,department,job_role,job_level,business_travel,distance_from_home_km,num_companies_worked,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,monthly_income_usd,stock_option_level,num_projects_last_year,training_times_last_year,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,relationship_satisfaction,performance_rating,overtime,attrition,join_date
25372,26,Female,Single,3,Technical Degree,Operations,Specialist,2,Travel_Rarely,16,9,0,0,1,3,12587,1,4,3,3,1,1,3,2,4,Yes,Yes,2020-04-03
25373,35,Male,Married,2,Technical Degree,Sales,Sales Executive,1,Travel_Rarely,1,2,1,1,2,4,10332,1,6,4,3,2,3,3,2,4,No,Yes,2020-05-03
25374,31,Male,Married,4,Other,Human Resources,Human Resources,1,Travel_Frequently,10,0,4,0,2,1,12452,1,4,4,3,4,3,3,3,4,No,Yes,2021-04-05
25375,32,Female,Single,3,Other,Sales,Sales Representative,3,Travel_Rarely,7,1,5,0,0,13,12769,0,7,3,2,3,2,3,2,4,No,No,2018-10-14
25376,34,Male,Single,3,Life Sciences,Marketing,Marketing Representative,1,Travel_Rarely,6,3,0,0,1,0,13161,0,4,1,2,1,4,1,3,4,No,No,2016-03-27
25377,52,Male,Married,3,Technical Degree,Research & Development,Manufacturing Director,2,Non-Travel,3,5,7,1,0,3,15767,0,2,2,3,3,4,3,3,4,No,No,2018-03-23
25378,41,Male,Single,4,Life Sciences,Research & Development,Research Scientist,3,Travel_Rarely,10,0,5,1,1,6,20000,3,4,3,2,2,3,4,2,4,No,Yes,2015-04-10
25379,23,Male,Divorced,4,Technical Degree,Research & Development,Research Scientist,2,Travel_Rarely,12,2,5,0,1,0,9529,0,3,3,3,4,3,1,2,4,Yes,No,2019-09-24
25380,41,Female,Married,3,Other,Human Resources,Human Resources,2,Travel_Rarely,1,4,0,0,1,1,4769,1,6,4,1,2,2,3,2,4,No,No,2017-03-18
25381,28,Female,Single,3,Medical,Finance,Auditor,3,Travel_Rarely,9,2,12,2,0,0,5824,2,6,2,3,3,3,3,3,4,Yes,No,2015-09-11
25382,41,Male,Married,3,Marketing,Research & Development,Healthcare Representative,3,Travel_Rarely,24,0,11,3,0,2,12003,0,2,6,1,2,3,3,4,4,Yes,Yes,2016-04-12
25383,32,Male,Married,2,Life Sciences,Marketing,Marketing Representative,5,Travel_Rarely,27,2,21,0,1,11,10714,2,3,2,3,4,4,3,3,4,No,No,2017-09-07
25384,54,Male,Married,1,Medical,Finance,Accountant,2,Travel_Rarely,1,1,2,2,6,3,5128,1,7,3,3,3,3,2,1,4,No,Yes,2015-11-19
25385,42,Male,Single,3,Technical Degree,Operations,Specialist,3,Travel_Rarely,1,0,10,0,1,3,7572,0,5,6,2,3,3,3,4,4,No,Yes,2015-05-18
25386,26,Male,Single,2,Medical,Marketing,Marketing Manager,1,Travel_Rarely,3,2,1,0,3,1,9459,1,6,2,4,1,3,2,3,4,No,No,2015-08-11
25387,30,Female,Single,3,Medical,Research & Development,Healthcare Representative,1,Travel_Rarely,16,1,1,1,0,5,5902,1,5,3,2,4,2,3,3,4,No,Yes,2019-01-11
25388,37,Female,Married,5,Human Resources,Human Resources,Human Resources,1,Travel_Rarely,4,1,3,0,0,1,16334,0,4,4,3,2,2,2,2,4,No,No,2021-08-02
25389,50,Male,Single,3,Marketing,Finance,Finance Analyst,4,Travel_Rarely,5,2,12,2,0,2,8409,1,6,6,3,4,2,2,4,4,No,No,2021-07-20
25390,30,Female,Married,3,Medical,Human Resources,HR,5,Travel_Rarely,1,4,16,2,0,3,9165,1,4,2,2,2,2,3,1,4,No,Yes,2016-11-28
25391,33,Male,Single,2,Technical Degree,Sales,Manager,2,Travel_Frequently,3,1,6,0,0,2,14798,2,4,6,3,3,3,4,4,4,No,Yes,2021-07-06
25392,31,Female,Single,1,Human Resources,Marketing,Marketing Manager,3,Travel_Rarely,4,0,5,0,1,15,11979,0,7,4,4,2,2,4,3,4,No,No,2019-03-02
25393,31,Female,Single,3,Other,Sales,Sales Representative,2,Travel_Rarely,3,2,2,2,0,1,6553,2,6,5,3,3,4,3,4,3,Yes,No,2019-05-31
25394,47,Male,Married,3,Human Resources,Finance,Finance Analyst,2,Travel_Rarely,1,4,0,0,1,0,10362,1,4,3,3,3,3,4,3,4,Yes,No,2015-08-01
25395,41,Male,Married,3,Technical Degree,Research & Development,Healthcare Representative,2,Travel_Rarely,1,2,2,0,8,1,8790,2,6,2,4,3,3,3,2,4,No,No,2015-01-16
25396,27,Female,Single,4,Medical,Operations,Manager,1,Travel_Frequently,29,0,2,2,0,0,13083,0,3,2,4,4,2,2,2,4,No,No,2020-03-24
25397,36,Male,Single,3,Technical Degree,Research & Development,Healthcare Representative,1,Travel_Rarely,17,0,0,0,0,7,9370,2,4,3,4,4,3,1,4,4,Yes,Yes,2018-01-17
25398,40,Male,Married,2,Technical Degree,Human Resources,Human Resources,3,Travel_Rarely,1,2,5,1,1,0,12472,0,7,4,2,3,1,3,1,4,Yes,Yes,2016-09-02
25399,40,Male,Single,3,Life Sciences,Marketing,Marketing Representative,2,Travel_Frequently,16,2,4,1,2,0,7101,3,6,3,3,3,3,3,3,4,Yes,No,2016-08-01
25400,53,Female,Single,3,Medical,Finance,Auditor,3,Travel_Rarely,15,0,11,5,3,1,12490,1,3,1,3,4,1,2,3,4,No,No,2020-09-03
25401,44,Male,Married,3,Other,Operations,Director,1,Travel_Rarely,7,1,1,0,4,0,6649,3,3,5,3,3,3,3,1,3,No,No,2019-08-22
25402,28,Male,Single,4,Technical Degree,Research & Development,Research Scientist,1,Travel_Rarely,5,0,1,1,5,0,4011,1,5,3,2,3,4,4,3,4,No,No,2017-02-28
25403,35,Female,Single,3,Life Sciences,Research & Development,Healthcare Representative,1,Travel_Rarely,2,3,4,0,2,0,20000,0,5,0,4,4,3,2,3,4,No,No,2017-10-13
25404,40,Female,Married,4,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,5,0,0,0,0,1,9077,1,5,4,4,3,4,3,3,4,Yes,Yes,2016-09-28
25405,55,Female,Divorced,2,Life Sciences,Sales,Manager,1,Travel_Frequently,1,9,2,2,1,2,9943,1,6,6,3,3,4,4,3,4,Yes,No,2017-06-28
25406,50,Male,Single,4,Life Sciences,Sales,Sales Representative,2,Travel_Rarely,8,0,4,0,2,1,12823,1,5,4,3,1,3,3,4,4,No,No,2020-11-17
25407,31,Female,Single,3,Life Sciences,Sales,Manager,5,Travel_Frequently,8,0,20,0,0,5,19619,3,6,5,3,3,4,3,2,4,Yes,Yes,2021-04-12
25408,32,Male,Divorced,3,Life Sciences,Sales,Manager,1,Travel_Rarely,1,0,1,0,0,0,20000,2,4,6,1,2,1,2,2,3,No,Yes,2019-01-10
25409,22,Female,Single,3,Life Sciences,Sales,Sales Executive,2,Travel_Rarely,7,2,0,0,1,1,7854,1,5,6,1,2,3,3,2,4,No,No,2019-09-01
25410,39,Male,Married,2,Medical,Marketing,Marketing Representative,2,Travel_Rarely,6,1,0,0,1,0,10966,2,4,2,4,3,3,3,2,4,Yes,No,2021-08-17
25411,39,Male,Single,3,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,4,0,0,0,1,1,5307,3,4,4,1,4,3,4,2,4,No,No,2019-09-03
25412,41,Male,Married,1,Marketing,Research & Development,Laboratory Technician,1,Travel_Rarely,1,1,2,0,4,0,6610,1,5,3,3,3,2,3,3,4,No,No,2019-08-22
25413,50,Male,Divorced,3,Technical Degree,Finance,Auditor,5,Travel_Frequently,14,0,23,1,1,0,8227,0,5,2,2,2,4,3,2,4,Yes,Yes,2018-06-20
25414,37,Female,Married,4,Life Sciences,Sales,Manager,2,Travel_Frequently,1,3,0,0,1,1,5275,0,6,5,4,3,3,2,2,4,No,Yes,2021-05-28
25415,30,Female,Married,4,Marketing,Marketing,Marketing Representative,1,Non-Travel,7,0,1,1,0,2,8188,1,6,3,2,4,3,2,2,4,No,No,2018-12-19
25416,31,Male,Single,4,Other,Finance,Finance Analyst,3,Travel_Frequently,2,0,5,0,1,0,9751,2,4,3,2,1,2,3,4,4,No,Yes,2020-01-07
25417,39,Female,Single,5,Life Sciences,Marketing,Marketing Representative,3,Travel_Rarely,5,0,5,5,0,6,16791,1,4,1,3,1,2,3,1,4,No,Yes,2021-01-19
25418,48,Male,Married,4,Life Sciences,Human Resources,HR,1,Travel_Rarely,14,2,1,1,1,1,9933,0,5,2,3,1,1,4,2,4,No,No,2019-08-31
25419,41,Male,Married,3,Human Resources,Research & Development,Laboratory Technician,2,Travel_Rarely,20,1,9,2,0,2,19965,1,6,3,1,1,1,3,2,4,No,Yes,2020-12-23
25420,34,Female,Married,3,Other,Research & Development,Healthcare Representative,2,Non-Travel,1,1,3,1,0,1,4593,0,4,4,2,4,2,3,3,4,Yes,No,2017-12-22
25421,38,Female,Single,3,Medical,Operations,Specialist,4,Travel_Rarely,8,0,19,1,0,6,17915,0,5,3,4,3,3,2,2,4,No,Yes,2015-04-04
25422,36,Female,Single,3,Life Sciences,Operations,Manager,1,Travel_Rarely,1,6,0,0,1,0,6901,2,4,5,3,4,3,2,3,4,No,Yes,2015-08-29
25423,34,Male,Married,4,Human Resources,Human Resources,HR,2,Non-Travel,1,5,1,0,0,0,6068,2,5,2,4,4,2,3,4,4,No,No,2017-05-29
25424,26,Male,Married,5,Marketing,Human Resources,HR,2,Travel_Rarely,19,1,1,1,5,1,18415,1,5,3,1,2,4,3,1,4,No,No,2021-05-20
25425,57,Male,Married,3,Life Sciences,Finance,Auditor,1,Travel_Rarely,5,0,0,0,6,0,10702,0,3,3,3,4,3,3,1,4,Yes,No,2016-04-10
25426,46,Male,Married,4,Medical,Sales,Manager,2,Travel_Rarely,1,2,8,0,1,1,7337,0,7,2,3,4,2,2,4,4,No,Yes,2015-04-23
25427,23,Male,Divorced,4,Medical,Sales,Manager,2,Travel_Rarely,7,1,9,0,2,0,9570,0,3,2,3,2,3,1,3,4,No,No,2021-02-09
25428,37,Male,Married,4,Medical,Research & Development,Manufacturing Director,2,Travel_Rarely,10,2,5,3,1,0,7025,1,6,2,2,3,3,4,4,4,No,Yes,2019-01-24
25429,32,Female,Married,3,Other,Finance,Auditor,2,Non-Travel,1,1,4,2,2,8,18204,2,2,0,2,1,1,3,1,4,No,No,2018-07-18
25430,36,Male,Single,4,Life Sciences,Marketing,Marketing Manager,1,Travel_Rarely,12,0,4,1,3,3,5229,0,5,3,2,3,3,1,3,4,No,Yes,2021-03-25
25431,37,Male,Married,3,Other,Sales,Sales Representative,3,Non-Travel,1,3,6,0,1,0,14615,0,6,5,3,3,2,3,3,4,No,No,2020-05-04
25432,47,Male,Married,4,Medical,Research & Development,Laboratory Technician,2,Travel_Rarely,10,4,7,0,0,0,12316,1,2,1,3,2,3,3,4,4,No,No,2017-06-24
25433,27,Male,Divorced,3,Medical,Finance,Accountant,2,Travel_Rarely,3,2,1,1,3,0,8832,3,4,5,2,3,1,3,2,4,No,No,2018-07-18
25434,38,Female,Single,4,Medical,Human Resources,HR,1,Travel_Rarely,1,0,4,0,0,3,8263,3,7,3,3,4,3,1,2,4,No,No,2021-03-24
25435,38,Female,Divorced,4,Human Resources,Sales,Sales Representative,3,Travel_Rarely,7,1,12,2,0,1,4630,1,5,1,3,2,3,2,2,4,No,No,2020-12-01
25436,34,Female,Married,3,Medical,Sales,Sales Executive,1,Travel_Rarely,4,5,3,0,5,0,5363,0,5,1,2,3,3,3,4,3,No,Yes,2016-03-15
25437,33,Male,Single,3,Medical,Sales,Sales Representative,1,Travel_Rarely,18,7,1,1,4,2,8416,1,5,5,4,3,3,3,4,4,No,Yes,2021-10-21
25438,48,Male,Married,1,Human Resources,Sales,Sales Executive,2,Travel_Rarely,25,1,1,1,1,5,9421,0,2,5,2,3,3,3,1,4,No,Yes,2020-10-16
25439,34,Male,Single,5,Human Resources,Research & Development,Research Scientist,3,Travel_Rarely,1,6,14,2,2,6,16309,2,5,4,4,3,3,3,4,4,No,No,2019-10-14
25440,30,Female,Single,3,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,5,0,5,1,4,0,7347,1,2,1,3,1,3,3,2,4,No,Yes,2015-10-10
25441,44,Male,Married,4,Technical Degree,Finance,Accountant,2,Travel_Rarely,23,2,4,0,3,0,8134,1,2,2,3,3,4,3,2,4,No,No,2020-07-15
25442,36,Female,Married,4,Marketing,Sales,Sales Representative,2,Travel_Rarely,5,0,2,0,3,1,9064,1,6,4,2,3,4,2,3,3,No,Yes,2019-05-26
25443,18,Male,Single,3,Marketing,Research & Development,Healthcare Representative,1,Non-Travel,17,3,0,0,0,0,20000,1,6,1,3,1,3,4,2,4,No,Yes,2018-12-05
25444,41,Male,Single,4,Life Sciences,Marketing,Marketing Manager,1,Travel_Rarely,2,1,0,0,1,4,5403,3,5,6,4,2,2,4,3,4,No,No,2020-04-14
25445,42,Female,Single,4,Life Sciences,Sales,Sales Executive,3,Travel_Rarely,23,1,8,0,5,3,15677,2,5,0,2,4,4,2,2,4,No,Yes,2017-01-24
25446,39,Male,Married,5,Other,Human Resources,Human Resources,1,Non-Travel,6,3,3,1,1,1,5634,1,5,5,3,3,2,4,4,4,No,No,2021-08-20
25447,46,Female,Married,4,Technical Degree,Sales,Sales Executive,4,Travel_Rarely,3,6,17,0,2,3,15296,1,5,3,1,3,4,4,2,4,Yes,Yes,2015-02-02
25448,41,Male,Married,3,Other,Marketing,Marketing Manager,1,Travel_Rarely,2,1,4,1,0,3,14008,1,6,0,1,4,3,4,3,4,Yes,No,2017-10-03
25449,53,Male,Divorced,3,Medical,Research & Development,Research Scientist,1,Travel_Rarely,9,0,3,0,0,3,8942,1,5,3,3,4,3,2,4,4,No,No,2020-10-27
25450,43,Male,Married,3,Life Sciences,Research & Development,Laboratory Technician,1,Travel_Rarely,1,2,2,2,4,3,10125,1,6,5,2,3,4,4,2,3,Yes,Yes,2020-10-02
25451,32,Female,Married,2,Life Sciences,Research & Development,Laboratory Technician,3,Travel_Rarely,10,0,7,0,0,1,20000,1,4,2,3,3,4,3,2,3,No,No,2017-01-16
25452,22,Male,Married,3,Marketing,Human Resources,HR,2,Travel_Rarely,12,3,6,0,0,2,6136,0,5,2,3,1,3,4,3,4,No,No,2016-09-25
25453,42,Female,Single,3,Marketing,Research & Development,Research Scientist,2,Travel_Rarely,5,0,7,0,0,0,3437,2,4,0,3,2,4,4,1,4,No,Yes,2020-09-09
25454,33,Female,Married,4,Technical Degree,Marketing,Marketing Manager,5,Travel_Rarely,3,1,21,2,1,2,11693,0,6,1,4,3,3,4,3,4,No,No,2020-01-27
25455,25,Male,Married,3,Marketing,Marketing,Marketing Manager,1,Travel_Rarely,22,4,0,0,2,4,6606,1,5,1,3,3,3,3,2,4,No,Yes,2015-02-11
25456,39,Female,Married,3,Medical,Sales,Sales Executive,2,Travel_Rarely,20,5,3,0,3,2,4185,1,5,5,3,2,2,3,1,4,No,Yes,2016-04-28
25457,33,Female,Single,3,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,26,1,4,1,6,8,5967,0,3,4,1,2,2,3,3,4,No,No,2020-04-22
25458,28,Male,Married,3,Medical,Sales,Manager,2,Travel_Rarely,19,2,5,0,0,6,14704,0,5,3,2,2,3,1,4,4,No,No,2021-03-02
25459,35,Male,Married,3,Technical Degree,Marketing,Marketing Manager,2,Travel_Rarely,2,5,3,3,4,0,20000,1,6,3,1,3,3,3,3,3,No,Yes,2021-07-25
25460,33,Male,Married,3,Marketing,Sales,Sales Executive,1,Travel_Rarely,14,0,4,3,0,2,8307,0,4,3,1,4,3,3,2,4,No,No,2015-11-05
25461,45,Male,Single,3,Life Sciences,Operations,Manager,5,Travel_Rarely,13,9,16,2,3,0,8242,3,6,4,2,3,2,2,2,4,No,Yes,2015-10-03
25462,46,Male,Divorced,3,Medical,Finance,Finance Analyst,2,Travel_Frequently,26,0,1,1,5,5,11205,2,3,2,2,3,3,3,3,4,No,No,2015-12-30
25463,38,Male,Married,3,Medical,Sales,Sales Representative,2,Travel_Rarely,1,4,3,0,0,1,14420,1,5,0,3,1,3,2,4,4,Yes,No,2015-08-28
25464,34,Female,Single,2,Technical Degree,Sales,Sales Representative,2,Travel_Rarely,5,1,0,0,5,3,16058,1,5,5,3,1,3,2,2,4,Yes,Yes,2017-07-22
25465,51,Male,Married,3,Technical Degree,Research & Development,Research Scientist,3,Travel_Rarely,10,4,8,2,0,1,17231,2,6,6,1,3,4,4,3,4,Yes,No,2020-03-03
25466,51,Male,Married,1,Marketing,Operations,Director,2,Travel_Frequently,29,1,2,2,1,0,7439,1,5,6,3,4,3,3,2,3,Yes,No,2020-01-04
25467,21,Male,Divorced,4,Marketing,Research & Development,Research Scientist,2,Travel_Rarely,1,1,9,1,0,3,6864,3,5,1,4,4,2,4,4,4,No,No,2015-09-27
25468,40,Male,Married,5,Medical,Research & Development,Manufacturing Director,1,Travel_Rarely,10,9,1,0,0,0,9429,2,5,6,3,2,3,3,2,3,No,No,2016-06-05
25469,45,Female,Married,3,Medical,Sales,Manager,1,Travel_Rarely,4,0,0,0,3,0,11082,3,3,1,4,4,3,4,1,4,No,No,2016-06-03
25470,29,Female,Single,3,Life Sciences,Finance,Auditor,2,Travel_Rarely,13,2,1,1,1,1,16304,3,6,4,2,3,3,3,3,3,No,No,2015-01-03
25471,52,Female,Divorced,5,Human Resources,Research & Development,Manufacturing Director,3,Travel_Rarely,2,4,8,3,3,5,4940,1,4,2,3,2,4,3,4,4,No,Yes,2019-09-14
25472,19,Female,Married,4,Medical,Sales,Sales Executive,4,Travel_Rarely,2,0,11,3,0,2,13459,0,3,4,4,2,2,3,2,3,Yes,Yes,2020-11-05
25473,38,Female,Divorced,3,Marketing,Sales,Manager,2,Travel_Rarely,11,0,0,0,2,2,11960,1,5,2,2,4,3,3,2,4,No,No,2019-07-16
25474,41,Male,Married,3,Life Sciences,Sales,Sales Executive,1,Travel_Frequently,8,6,3,1,3,4,20000,1,4,4,2,3,3,3,4,4,No,Yes,2018-07-19
25475,46,Male,Single,3,Marketing,Finance,Auditor,2,Travel_Rarely,13,7,4,4,4,1,7534,0,3,3,3,3,3,3,3,4,No,No,2019-01-09
25476,54,Male,Single,3,Medical,Finance,Accountant,2,Travel_Frequently,2,0,6,3,0,6,14357,0,2,2,4,3,4,2,2,4,Yes,No,2015-12-01
25477,27,Female,Married,3,Life Sciences,Research & Development,Laboratory Technician,1,Non-Travel,1,2,0,0,1,0,7612,0,6,3,1,1,3,4,4,4,No,Yes,2021-02-14
25478,34,Female,Married,4,Marketing,Finance,Finance Analyst,4,Travel_Rarely,1,1,16,4,0,2,3414,2,6,1,2,3,3,2,4,4,No,No,2018-11-29
25479,27,Male,Married,4,Human Resources,Finance,Auditor,2,Travel_Rarely,9,0,3,3,0,0,9973,0,3,1,2,4,3,4,3,4,No,No,2015-01-25
25480,31,Male,Married,4,Life Sciences,Research & Development,Research Scientist,2,Travel_Frequently,16,1,0,0,0,2,7801,0,4,3,3,2,4,2,3,4,No,No,2018-12-27
25481,31,Female,Divorced,3,Medical,Research & Development,Healthcare Representative,1,Non-Travel,6,1,4,1,1,3,16600,1,5,1,4,3,3,2,2,3,Yes,Yes,2018-04-14
25482,32,Female,Married,1,Life Sciences,Operations,Manager,1,Travel_Rarely,5,0,3,1,0,0,19099,1,4,5,4,3,4,3,2,3,No,No,2019-12-27
25483,36,Male,Married,3,Technical Degree,Research & Development,Manufacturing Director,3,Travel_Rarely,1,0,6,5,0,0,6146,0,4,2,2,3,3,4,1,3,No,No,2021-01-29
25484,27,Male,Single,5,Medical,Operations,Specialist,2,Travel_Rarely,2,4,9,1,1,0,8961,0,4,2,4,1,3,4,3,4,No,No,2015-02-03
25485,36,Female,Married,4,Medical,Marketing,Marketing Representative,2,Non-Travel,3,1,7,2,0,1,2761,1,5,5,4,1,3,4,3,4,No,No,2020-11-08
25486,34,Female,Single,5,Life Sciences,Research & Development,Healthcare Representative,4,Travel_Rarely,8,4,19,4,1,0,11156,0,5,2,3,4,4,4,3,4,No,No,2021-02-11
25487,25,Male,Single,3,Marketing,Finance,Auditor,2,Travel_Rarely,22,1,9,1,1,0,15293,2,4,2,1,2,3,3,3,4,Yes,Yes,2018-09-06
25488,39,Female,Single,3,Marketing,Sales,Sales Representative,2,Travel_Rarely,3,1,0,0,0,3,8121,1,5,2,3,4,1,4,2,4,No,No,2017-05-23
25489,49,Male,Divorced,4,Marketing,Human Resources,Human Resources,2,Travel_Rarely,5,0,1,1,5,1,7853,2,6,3,1,2,2,2,4,3,Yes,Yes,2021-06-13
25490,32,Female,Married,4,Technical Degree,Research & Development,Healthcare Representative,3,Travel_Rarely,1,0,12,0,0,3,20000,1,6,3,4,3,4,2,3,4,No,No,2018-06-27
25491,42,Male,Divorced,4,Medical,Sales,Manager,1,Travel_Rarely,1,6,0,0,1,0,10921,2,7,4,3,3,2,2,4,4,No,No,2015-11-05
25492,47,Female,Married,4,Life Sciences,Research & Development,Research Scientist,2,Travel_Rarely,4,1,1,1,0,3,4048,1,5,2,1,3,3,3,4,4,No,Yes,2015-01-07
25493,40,Female,Married,2,Human Resources,Research & Development,Manufacturing Director,2,Travel_Rarely,19,1,0,0,2,2,10671,3,6,2,3,3,2,4,3,4,No,No,2021-04-16
25494,18,Male,Married,2,Technical Degree,Sales,Sales Executive,2,Travel_Rarely,1,1,0,0,1,2,20000,0,3,2,2,2,3,4,4,4,No,Yes,2017-03-12
25495,42,Female,Single,3,Human Resources,Sales,Manager,2,Travel_Rarely,23,0,4,2,0,6,9400,1,6,3,3,4,2,4,2,4,No,No,2016-12-06
25496,45,Male,Married,5,Other,Sales,Sales Representative,2,Travel_Rarely,2,0,2,0,1,5,14194,0,5,2,3,2,3,3,3,4,Yes,No,2020-10-17
25497,56,Male,Single,4,Technical Degree,Sales,Sales Executive,2,Travel_Rarely,4,1,0,0,0,7,7305,3,4,2,2,4,2,2,4,4,Yes,No,2020-01-18
25498,27,Female,Married,3,Marketing,Human Resources,HR,3,Travel_Rarely,14,0,5,1,0,0,6014,1,3,6,4,4,3,4,1,3,Yes,Yes,2021-07-26
25499,24,Male,Married,4,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,1,0,1,1,1,0,13264,2,3,4,3,3,2,4,3,4,Yes,No,2015-04-18
25500,41,Male,Single,3,Life Sciences,Human Resources,HR,2,Travel_Rarely,19,1,2,0,1,9,9019,3,3,5,2,2,3,3,2,4,No,No,2021-05-05
25501,42,Male,Single,3,Life Sciences,Finance,Auditor,1,Travel_Rarely,15,2,2,0,0,3,15923,2,3,2,1,3,3,2,3,4,No,Yes,2020-05-04
25502,44,Female,Married,5,Marketing,Finance,Accountant,4,Travel_Rarely,16,9,11,0,1,6,14974,2,7,5,3,2,1,3,3,4,No,Yes,2018-04-16
25503,33,Male,Married,3,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,4,0,0,0,1,0,18850,1,5,2,3,3,2,3,1,4,No,No,2019-09-13
25504,42,Female,Married,4,Technical Degree,Finance,Finance Analyst,1,Travel_Rarely,4,1,0,0,3,1,8662,0,4,2,2,3,4,3,4,4,Yes,Yes,2016-08-11
25505,35,Male,Married,3,Marketing,Marketing,Marketing Representative,3,Travel_Rarely,20,1,9,0,0,0,19017,0,2,1,3,2,3,3,1,4,No,Yes,2019-10-30
25506,50,Male,Single,2,Technical Degree,Sales,Manager,1,Travel_Rarely,1,0,0,0,1,0,9644,2,4,4,1,2,4,4,3,4,No,Yes,2015-12-07
25507,46,Female,Married,3,Marketing,Finance,Accountant,4,Travel_Frequently,12,3,10,0,1,3,13123,1,5,6,2,3,1,3,3,4,No,No,2018-02-07
25508,31,Female,Married,3,Marketing,Human Resources,HR,3,Travel_Rarely,3,1,6,1,7,0,13789,0,6,2,3,2,1,2,2,4,Yes,Yes,2016-01-16
25509,28,Female,Married,5,Technical Degree,Sales,Sales Executive,2,Travel_Rarely,2,4,2,1,1,2,7495,3,7,1,1,4,1,3,3,4,Yes,No,2021-08-31
25510,34,Female,Married,3,Life Sciences,Operations,Specialist,3,Travel_Rarely,1,2,12,0,0,1,18911,1,6,3,2,3,3,2,3,4,No,No,2020-05-21
25511,29,Male,Married,3,Other,Sales,Manager,3,Travel_Rarely,21,0,7,0,4,0,10699,2,5,2,3,1,2,3,3,4,No,Yes,2020-05-26
25512,26,Male,Married,2,Technical Degree,Sales,Sales Executive,5,Travel_Rarely,13,3,24,0,1,0,17179,3,6,2,3,4,4,3,2,3,Yes,No,2016-07-22
25513,18,Male,Divorced,3,Marketing,Operations,Manager,2,Travel_Rarely,4,5,9,0,1,3,7689,1,5,2,3,3,3,4,3,4,No,No,2016-08-12
25514,54,Female,Single,2,Other,Research & Development,Laboratory Technician,2,Travel_Rarely,5,2,6,2,0,1,4633,0,7,2,4,3,3,3,2,4,No,No,2016-04-05
25515,39,Male,Single,4,Marketing,Research & Development,Healthcare Representative,2,Travel_Rarely,5,2,4,1,7,0,11949,2,4,3,1,3,3,2,3,4,Yes,No,2021-05-26
25516,38,Male,Single,4,Medical,Operations,Specialist,1,Travel_Rarely,6,4,0,0,0,2,10055,3,5,2,3,4,3,3,3,4,No,No,2017-06-08
25517,43,Female,Married,4,Medical,Sales,Manager,2,Travel_Rarely,7,4,0,0,1,8,9797,3,5,3,2,4,3,3,1,4,No,No,2016-09-24
25518,33,Male,Married,3,Technical Degree,Marketing,Marketing Representative,5,Travel_Rarely,16,0,22,3,0,5,15750,2,6,1,3,2,2,3,1,4,Yes,Yes,2021-05-24
25519,52,Female,Married,3,Technical Degree,Research & Development,Research Scientist,2,Travel_Rarely,11,1,1,1,6,4,14822,1,5,4,3,2,4,1,3,4,No,Yes,2017-10-05
25520,40,Male,Divorced,2,Medical,Sales,Manager,2,Travel_Rarely,12,0,7,2,2,0,4865,1,3,6,3,2,4,3,4,4,Yes,No,2016-09-27
25521,48,Female,Married,2,Marketing,Sales,Sales Representative,2,Travel_Rarely,3,1,0,0,0,1,13199,2,6,1,2,3,3,2,2,4,No,Yes,2021-02-15
25522,18,Female,Single,4,Marketing,Human Resources,Human Resources,2,Travel_Rarely,7,9,2,1,2,2,12919,0,5,2,3,3,3,2,3,4,No,No,2020-06-08
25523,39,Male,Married,3,Technical Degree,Finance,Accountant,2,Travel_Frequently,1,1,3,0,6,1,6211,2,4,2,1,3,4,3,1,4,No,No,2019-01-08
25524,35,Male,Married,2,Medical,Marketing,Marketing Manager,1,Non-Travel,10,4,0,0,2,1,13407,1,5,0,2,3,3,4,3,4,No,No,2017-12-11
25525,27,Male,Single,3,Life Sciences,Research & Development,Laboratory Technician,1,Non-Travel,29,0,4,1,6,2,6331,1,7,4,3,3,4,3,3,4,No,Yes,2017-12-24
25526,19,Female,Married,2,Technical Degree,Sales,Sales Representative,2,Travel_Rarely,8,2,7,4,2,1,20000,1,6,2,4,1,2,4,2,4,No,No,2019-09-14
25527,30,Male,Single,3,Medical,Research & Development,Laboratory Technician,2,Travel_Frequently,1,4,0,0,0,5,4066,1,5,1,2,3,3,3,3,4,No,Yes,2018-07-06
25528,36,Male,Married,3,Life Sciences,Operations,Manager,1,Non-Travel,7,1,0,0,6,1,7969,3,3,5,3,3,3,2,3,4,No,No,2018-02-04
25529,39,Male,Married,3,Life Sciences,Marketing,Marketing Manager,2,Travel_Rarely,11,1,6,2,1,3,12680,0,6,1,2,3,1,3,2,4,No,No,2017-09-13
25530,41,Female,Married,3,Life Sciences,Research & Development,Laboratory Technician,4,Non-Travel,2,6,11,0,2,2,8697,3,4,2,4,1,3,3,3,4,Yes,Yes,2020-02-22
25531,38,Female,Married,4,Life Sciences,Finance,Accountant,2,Travel_Rarely,2,7,2,2,0,0,15096,1,5,5,3,4,4,4,2,4,No,Yes,2018-03-26
